주소,충전소명,시설구분,기종,급속충전량,충전기타입,충전기ID
서울특별시 송파구 오금로 27길 29,방이동숙소,공공기관,완속,,AC완속,1
서울특별시 송파구 오금로 27길 29,방이동숙소,공공기관,완속,,AC완속,2
서울특별시 송파구 오금로 306,가락스타클래스아파트(입주민 전용),아파트,완속,,AC완속,1
서울특별시 송파구 오금로 306,가락스타클래스아파트(입주민 전용),아파트,완속,,AC완속,2
서울특별시 송파구 오금로 306,가락스타클래스(입주민 전용),아파트,완속,,AC완속,1
서울특별시 송파구 오금로 307,서울시 송파구 르네상스빌아파트,아파트,완속,,AC완속,1
서울특별시 송파구 오금로 307,서울시 송파구 르네상스빌아파트,아파트,완속,,AC완속,2
서울특별시 송파구 오금로 310,중앙일보사,사업장(사옥),완속,,AC완속,1
서울특별시 송파구 오금로 310,중앙일보사,사업장(사옥),완속,,AC완속,2
서울특별시 송파구 오금로 363,오금공원,공원,급속,,DC콤보,1
서울특별시 송파구 오금로 396,에스케이허브파크,아파트,완속,,AC완속,1
서울특별시 송파구 오금로 396,에스케이허브파크,아파트,완속,,AC완속,2
서울특별시 송파구 오금로 396,에스케이허브파크,아파트,완속,,AC완속,3
서울특별시 송파구 오금로 407,서울송파 가락상아2차아파트,아파트,완속,,AC완속,1
서울특별시 송파구 오금로 407,서울송파 가락상아2차아파트,아파트,완속,,AC완속,2
서울특별시 송파구 오금로 407,서울송파 가락상아2차아파트,아파트,완속,,AC완속,3
서울특별시 송파구 오금로 407,서울송파 가락상아2차아파트,아파트,완속,,AC완속,4
서울특별시 송파구 오금로 460,원포인트듀오 국방과학연구소,공공기관,급속,,DC콤보,87
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,1
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,2
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,3
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,4
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,5
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,6
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,7
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,8
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,9
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,10
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,11
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,12
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,13
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,14
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,15
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,16
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,17
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,18
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,19
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,20
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,21
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,22
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,23
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,24
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,25
서울특별시 송파구 오금로 551,이편한세상송파파크센트럴,아파트,완속,,AC완속,26
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,1
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,2
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,3
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,4
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,5
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,6
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,7
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,8
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,9
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,10
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,11
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,12
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,13
서울특별시 송파구 오금로 551,이편한세상 송파파크센트럴아파트,아파트,완속,,AC완속,14
서울특별시 송파구 오금로 62,수협중앙회,사업장(사옥),완속,,AC완속,1
"서울특별시 송파구 오금로11길 21-9(방이동, 잠실딜라이트호텔)",딜라이트 호텔,숙박시설,급속,,DC차데모+AC3상+DC콤보,1
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,1
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,2
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,3
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,4
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,5
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,6
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,7
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,8
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,9
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,10
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,11
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,12
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,13
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,14
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,15
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,16
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,17
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,18
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,19
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,20
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,21
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,22
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,23
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,급속,,AC3상,24
서울특별시 송파구 오금로25길 8,공릉태강아파트,아파트,완속,,AC완속,25
서울특별시 송파구 오금로2길 22,신천유수지주차장,공영주차장,급속,,DC콤보,1
서울특별시 송파구 오금로2길 22,신천유수지주차장,공영주차장,급속,,DC콤보,2
서울특별시 송파구 오금로31길 28,서울송파 방이코오롱아파트105동,아파트,완속,,AC완속,1
서울특별시 송파구 오금로31길 28,서울송파 방이코오롱아파트105동,아파트,완속,,AC완속,2
서울특별시 송파구 오금로31길 28,서울송파 방이코오롱아파트104동,아파트,완속,,AC완속,1
서울특별시 송파구 오금로31길 28,서울송파 방이코오롱아파트104동,아파트,완속,,AC완속,2
서울특별시 송파구 오금로31길 28,방이코오롱아파트,아파트,완속,,AC완속,1
서울특별시 송파구 오금로31길 28,방이코오롱아파트,아파트,완속,,AC완속,2
서울특별시 송파구 오금로31길 28,방이코오롱아파트,아파트,완속,,AC완속,3
서울특별시 송파구 오금로31길 28,방이코오롱아파트,아파트,완속,,AC완속,4
서울특별시 송파구 오금로32길 10,송파미성아파트입주자대표회의_서울시,연립주택,완속,,AC완속,1
서울특별시 송파구 오금로32길 10,송파미성아파트입주자대표회의_서울시,연립주택,완속,,AC완속,2
서울특별시 송파구 오금로32길 10,송파미성아파트입주자대표회의_서울시,연립주택,완속,,AC완속,3
서울특별시 송파구 오금로32길 10,송파미성아파트입주자대표회의_서울시,연립주택,완속,,AC완속,4
서울특별시 송파구 오금로32길 10,송파미성아파트입주자대표회의_서울시,연립주택,완속,,AC완속,5
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,1
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,2
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,3
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,4
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,5
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,6
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,7
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,8
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,9
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,10
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,11
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,12
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,13
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,14
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,15
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,16
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,17
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,18
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,19
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,20
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,21
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,22
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,23
서울특별시 송파구 오금로32길 14,송파삼성래미안,아파트,완속,,AC완속,24
서울특별시 송파구 오금로32길 31,래미안 송파 파인탑 아파트,아파트,완속,,AC완속,1
서울특별시 송파구 오금로32길 31,래미안 송파 파인탑 아파트,아파트,완속,,AC완속,2
